UserId,VoteTypeId,Percentile25,minValue,CloneGroupMax,EachGroup_Mean,EachGroup_Median,CloneGroupVariance,EachGroup_SD,elementNo
1708550,Downvotes,3,3,3,3,3,0,0,1
1636168,Downvotes,0,0,0,0,0,0,0,0
1631379,Downvotes,0,0,0,0,0,0,0,0
1509129,Downvotes,0,0,0,0,0,0,0,0
1257372,Downvotes,0,0,0,0,0,0,0,0
1687083,Downvotes,3,3,3,3,3,0,0,1
177145,Downvotes,0,0,0,0,0,0,0,0
212555,Downvotes,0,0,0,0,0,0,0,0
679982,Downvotes,0,0,0,0,0,0,0,0
433835,Downvotes,0,0,0,0,0,0,0,0
1252040,Downvotes,0,0,0,0,0,0,0,0
555553,Downvotes,0,0,0,0,0,0,0,0
1703158,Downvotes,0,0,0,0,0,0,0,0
572834,Downvotes,0,0,0,0,0,0,0,0
994737,Downvotes,0,0,0,0,0,0,0,0
1546574,Downvotes,0,0,0,0,0,0,0,0
1740554,Downvotes,0,0,0,0,0,0,0,0
1618143,Downvotes,0,0,0,0,0,0,0,0
1386998,Downvotes,0,0,0,0,0,0,0,0
1624376,Downvotes,0,0,0,0,0,0,0,0
1497139,Downvotes,1,1,1,1,1,0,0,1
830267,Downvotes,0,0,0,0,0,0,0,0
1667004,Downvotes,0,0,0,0,0,0,0,0
722760,Downvotes,0,0,0,0,0,0,0,0
746190,Downvotes,0,0,0,0,0,0,0,0
1710942,Downvotes,0,0,0,0,0,0,0,0
1720987,Downvotes,0,0,0,0,0,0,0,0
1760568,Downvotes,0,0,0,0,0,0,0,0
356224,Downvotes,0,0,0,0,0,0,0,0
1026459,Downvotes,12,12,12,12,12,0,0,1
736937,Downvotes,0,0,0,0,0,0,0,0
587884,Downvotes,0,0,0,0,0,0,0,0
201952,Downvotes,0,0,0,0,0,0,0,0
1691015,Downvotes,0,0,0,0,0,0,0,0
240078,Downvotes,0,0,0,0,0,0,0,0
1032890,Downvotes,0,0,0,0,0,0,0,0
1221807,Downvotes,0,0,0,0,0,0,0,0
1355070,Downvotes,0,0,0,0,0,0,0,0
218978,Downvotes,0,0,0,0,0,0,0,0
1751640,Downvotes,0,0,0,0,0,0,0,0
1715335,Downvotes,0,0,0,0,0,0,0,0
1045850,Downvotes,0,0,0,0,0,0,0,0
588532,Downvotes,0,0,0,0,0,0,0,0
925913,Downvotes,0,0,0,0,0,0,0,0
523391,Downvotes,0,0,0,0,0,0,0,0
985949,Downvotes,0,0,0,0,0,0,0,0
1050766,Downvotes,0,0,0,0,0,0,0,0
1297641,Downvotes,0,0,0,0,0,0,0,0
1791586,Downvotes,0,0,0,0,0,0,0,0
538921,Downvotes,0,0,0,0,0,0,0,0
224671,Downvotes,0,0,0,0,0,0,0,0
1596731,Downvotes,0,0,0,0,0,0,0,0
938910,Downvotes,1,1,1,1,1,0,0,1
1050058,Downvotes,0,0,0,0,0,0,0,0
1541005,Downvotes,0,0,0,0,0,0,0,0
789657,Downvotes,0,0,0,0,0,0,0,0
1113772,Downvotes,0,0,0,0,0,0,0,0
1607752,Downvotes,0,0,0,0,0,0,0,0
1695163,Downvotes,0,0,0,0,0,0,0,0
1735437,Downvotes,0,0,0,0,0,0,0,0
1047940,Downvotes,0,0,0,0,0,0,0,0
1790800,Downvotes,0,0,0,0,0,0,0,0
1768232,Downvotes,0,0,0,0,0,0,0,0
1734130,Downvotes,0,0,0,0,0,0,0,0
592139,Downvotes,0,0,0,0,0,0,0,0
653856,Downvotes,0,0,0,0,0,0,0,0
1657364,Downvotes,1,1,1,1,1,0,0,1
1813853,Downvotes,1,1,1,1,1,0,0,1
63029,Downvotes,0,0,0,0,0,0,0,0
975327,Downvotes,0,0,0,0,0,0,0,0
572380,Downvotes,0,0,0,0,0,0,0,0
13663,Downvotes,0,0,0,0,0,0,0,0
1815355,Downvotes,0,0,0,0,0,0,0,0
966590,Downvotes,0,0,0,0,0,0,0,0
1651073,Downvotes,0,0,0,0,0,0,0,0
986387,Downvotes,0,0,0,0,0,0,0,0
1724702,Downvotes,0,0,0,0,0,0,0,0
1015327,Downvotes,1,1,1,1,1,0,0,1
1410342,Downvotes,1,1,1,1,1,0,0,2
577417,Downvotes,0,0,0,0,0,0,0,0
422550,Downvotes,0,0,0,0,0,0,0,0
1820859,Downvotes,0,0,0,0,0,0,0,0
1134211,Downvotes,0,0,0,0,0,0,0,0
1366871,Downvotes,0,0,0,0,0,0,0,0
1820722,Downvotes,0,0,0,0,0,0,0,0
978005,Downvotes,0,0,0,0,0,0,0,0
1426796,Downvotes,0,0,0,0,0,0,0,0
207421,Downvotes,1,1,1,1,1,0,0,1
1765193,Downvotes,0,0,0,0,0,0,0,0
1267661,Downvotes,0,0,0,0,0,0,0,0
51591,Downvotes,0,0,0,0,0,0,0,0
73446,Downvotes,0,0,0,0,0,0,0,0
1423083,Downvotes,0,0,0,0,0,0,0,0
603270,Downvotes,0,0,0,0,0,0,0,0
1139023,Downvotes,0,0,0,0,0,0,0,0
600135,Downvotes,1,1,1,1,1,0,0,1
1254659,Downvotes,0,0,0,0,0,0,0,0
455096,Downvotes,1,1,1,1,1,0,0,1
1094597,Downvotes,0,0,0,0,0,0,0,0
1501794,Downvotes,0,0,0,0,0,0,0,0
1637033,Downvotes,0,0,0,0,0,0,0,0
1755242,Downvotes,1,1,1,1,1,0,0,1
121747,Downvotes,0,0,0,0,0,0,0,0
1843097,Downvotes,0,0,0,0,0,0,0,0
961759,Downvotes,0,0,0,0,0,0,0,0
1346369,Downvotes,1,1,1,1,1,0,0,1
1501870,Downvotes,0,0,0,0,0,0,0,0
810918,Downvotes,0,0,0,0,0,0,0,0
472393,Downvotes,0,0,0,0,0,0,0,0
1847558,Downvotes,0,0,0,0,0,0,0,0
995926,Downvotes,0,0,0,0,0,0,0,0
781965,Downvotes,0,0,0,0,0,0,0,0
1191766,Downvotes,1,1,1,1,1,0,0,1
1820501,Downvotes,0,0,0,0,0,0,0,0
1179916,Downvotes,0,0,0,0,0,0,0,0
972235,Downvotes,0,0,0,0,0,0,0,0
650136,Downvotes,0,0,0,0,0,0,0,0
4591,Downvotes,1,1,1,1,1,0,0,1
1026805,Downvotes,0,0,0,0,0,0,0,0
1852852,Downvotes,0,0,0,0,0,0,0,0
1850554,Downvotes,0,0,0,0,0,0,0,0
1729265,Downvotes,0,0,0,0,0,0,0,0
1171484,Downvotes,0,0,0,0,0,0,0,0
1626199,Downvotes,0,0,0,0,0,0,0,0
619713,Downvotes,0,0,0,0,0,0,0,0
1719067,Downvotes,0,0,0,0,0,0,0,0
995876,Downvotes,0,0,0,0,0,0,0,0
1870638,Downvotes,0,0,0,0,0,0,0,0
1778465,Downvotes,1,1,1,1,1,0,0,1
1534123,Downvotes,1,1,1,1,1,0,0,1
881635,Downvotes,0,0,0,0,0,0,0,0
1627730,Downvotes,0,0,0,0,0,0,0,0
1823424,Downvotes,0,0,0,0,0,0,0,0
1135954,Downvotes,0,0,0,0,0,0,0,0
1749753,Downvotes,0,0,0,0,0,0,0,0
933887,Downvotes,0,0,0,0,0,0,0,0
459413,Downvotes,0,0,0,0,0,0,0,0
1312080,Downvotes,0,0,0,0,0,0,0,0
1470770,Downvotes,0,0,0,0,0,0,0,0
1655075,Downvotes,0,0,0,0,0,0,0,0
969480,Downvotes,0,0,0,0,0,0,0,0
1663592,Downvotes,0,0,0,0,0,0,0,0
1205867,Downvotes,0,0,0,0,0,0,0,0
707111,Downvotes,0,0,0,0,0,0,0,0
989324,Downvotes,0,0,0,0,0,0,0,0
868300,Downvotes,1,1,1,1,1,0,0,1
1823740,Downvotes,0,0,0,0,0,0,0,0
24874,Downvotes,0,0,0,0,0,0,0,0
1171978,Downvotes,5,5,5,5,5,0,0,1
899126,Downvotes,0,0,0,0,0,0,0,0
223939,Downvotes,0,0,0,0,0,0,0,0
1181011,Downvotes,0,0,0,0,0,0,0,0
23486,Downvotes,0,0,0,0,0,0,0,0
1895601,Downvotes,0,0,0,0,0,0,0,0
381161,Downvotes,0,0,0,0,0,0,0,0
983436,Downvotes,0,0,0,0,0,0,0,0
1162620,Downvotes,0,0,0,0,0,0,0,0
1761020,Downvotes,0,0,0,0,0,0,0,0
904316,Downvotes,0,0,0,0,0,0,0,0
535610,Downvotes,0,0,0,0,0,0,0,0
980344,Downvotes,2,2,2,2,2,0,0,1
856047,Downvotes,0,0,0,0,0,0,0,0
1562558,Downvotes,0,0,0,0,0,0,0,0
1125197,Downvotes,0,0,0,0,0,0,0,0
941930,Downvotes,1,1,1,1,1,0,0,1
1785339,Downvotes,1,1,1,1,1,0,0,1
260127,Downvotes,0,0,0,0,0,0,0,0
1119314,Downvotes,0,0,0,0,0,0,0,0
1034737,Downvotes,0,0,0,0,0,0,0,0
1845651,Downvotes,0,0,0,0,0,0,0,0
543969,Downvotes,0,0,0,0,0,0,0,0
103260,Downvotes,0,0,0,0,0,0,0,0
1759243,Downvotes,0,0,0,0,0,0,0,0
527312,Downvotes,0,0,0,0,0,0,0,0
1360074,Downvotes,0,0,0,0,0,0,0,0
1908164,Downvotes,0,0,0,0,0,0,0,0
1170489,Downvotes,0,0,0,0,0,0,0,0
1922429,Downvotes,0,0,0,0,0,0,0,0
1435657,Downvotes,0,0,0,0,0,0,0,0
182668,Downvotes,0,0,0,0,0,0,0,0
1538986,Downvotes,0,0,0,0,0,0,0,0
1613162,Downvotes,0,0,0,0,0,0,0,0
1218762,Downvotes,0,0,0,0,0,0,0,0
89391,Downvotes,0,0,0,0,0,0,0,0
1871769,Downvotes,0,0,0,0,0,0,0,0
584670,Downvotes,0,0,0,0,0,0,0,0
814702,Downvotes,0,0,0,0,0,0,0,0
1508907,Downvotes,0,0,0,0,0,0,0,0
1916258,Downvotes,0,0,0,0,0,0,0,0
1239967,Downvotes,0,0,0,0,0,0,0,0
1073531,Downvotes,0,0,0,0,0,0,0,0
1921273,Downvotes,0,0,0,0,0,0,0,0
858926,Downvotes,0,0,0,0,0,0,0,0
89435,Downvotes,0,0,0,0,0,0,0,0
1937270,Downvotes,0,0,0,0,0,0,0,0
1970577,Downvotes,0,0,0,0,0,0,0,0
540286,Downvotes,0,0,0,0,0,0,0,0
933198,Downvotes,0,0,0,0,0,0,0,0
1244442,Downvotes,0,0,0,0,0,0,0,0
1332690,Downvotes,0,0,0,0,0,0,0,0
981892,Downvotes,0,0,0,0,0,0,0,0
1815485,Downvotes,0,0,0,0,0,0,0,0
1888503,Downvotes,0,0,0,0,0,0,0,0
190896,Downvotes,0,0,0,0,0,0,0,0
1199311,Downvotes,0,0,0,0,0,0,0,0
1022836,Downvotes,0,0,0,0,0,0,0,0
1292203,Downvotes,0,0,0,0,0,0,0,0
1598255,Downvotes,0,0,0,0,0,0,0,0
1599860,Downvotes,0,0,0,0,0,0,0,0
466862,Downvotes,0,0,0,0,0,0,0,0
967638,Downvotes,0,0,0,0,0,0,0,0
703382,Downvotes,0,0,0,0,0,0,0,0
25498,Downvotes,0,0,0,0,0,0,0,0
582675,Downvotes,0,0,0,0,0,0,0,0
468107,Downvotes,0,0,0,0,0,0,0,0
1307232,Downvotes,0,0,0,0,0,0,0,0
1623377,Downvotes,0,0,0,0,0,0,0,0
369150,Downvotes,0,0,0,0,0,0,0,0
1999374,Downvotes,0,0,0,0,0,0,0,0
680925,Downvotes,0,0,0,0,0,0,0,0
1981279,Downvotes,0,0,0,0,0,0,0,0
1729980,Downvotes,0,0,0,0,0,0,0,0
1684282,Downvotes,0,0,0,0,0,0,0,0
910227,Downvotes,0,0,0,0,0,0,0,0
1360888,Downvotes,0,0,0,0,0,0,0,0
1520671,Downvotes,0,0,0,0,0,0,0,0
1531054,Downvotes,0,0,0,0,0,0,0,0
2015110,Downvotes,0,0,0,0,0,0,0,0
1995860,Downvotes,2,2,2,2,2,0,0,1
1792474,Downvotes,0,0,0,0,0,0,0,0
496351,Downvotes,0,0,0,0,0,0,0,0
14860,Downvotes,0,0,0,0,0,0,0,0
716076,Downvotes,0,0,0,0,0,0,0,0
1599937,Downvotes,3,3,3,3,3,0,0,1
1403448,Downvotes,0,0,0,0,0,0,0,0
560648,Downvotes,0,0,0,0,0,0,0,0
445901,Downvotes,0,0,0,0,0,0,0,0
1223532,Downvotes,0,0,0,0,0,0,0,0
166678,Downvotes,0,0,0,0,0,0,0,0
119114,Downvotes,0,0,0,0,0,0,0,0
1617269,Downvotes,0,0,0,0,0,0,0,0
822586,Downvotes,0,0,0,0,0,0,0,0
2036429,Downvotes,0,0,0,0,0,0,0,0
1086871,Downvotes,0,0,0,0,0,0,0,0
2038768,Downvotes,0,0,0,0,0,0,0,0
1516759,Downvotes,0,0,0,0,0,0,0,0
1368428,Downvotes,0,0,0,0,0,0,0,0
1365960,Downvotes,1,1,1,1,1,0,0,1
1611055,Downvotes,0,0,0,0,0,0,0,0
1056138,Downvotes,0,0,0,0,0,0,0,0
236247,Downvotes,0,0,0,0,0,0,0,0
433789,Downvotes,0,0,0,0,0,0,0,0
1353676,Downvotes,0,0,0,0,0,0,0,0
1782379,Downvotes,0,0,0,0,0,0,0,0
1092737,Downvotes,0,0,0,0,0,0,0,0
471481,Downvotes,0,0,0,0,0,0,0,0
890528,Downvotes,1,1,1,1,1,0,0,1
491243,Downvotes,0,0,0,0,0,0,0,0
1809671,Downvotes,0,0,0,0,0,0,0,0
2060505,Downvotes,0,0,0,0,0,0,0,0
1309401,Downvotes,0,0,0,0,0,0,0,0
2011802,Downvotes,0,0,0,0,0,0,0,0
1699518,Downvotes,0,0,0,0,0,0,0,0
1926901,Downvotes,0,0,0,0,0,0,0,0
1060037,Downvotes,0,0,0,0,0,0,0,0
72437,Downvotes,0,0,0,0,0,0,0,0
1264345,Downvotes,0,0,0,0,0,0,0,0
482717,Downvotes,0,0,0,0,0,0,0,0
1107317,Downvotes,0,0,0,0,0,0,0,0
289466,Downvotes,0,0,0,0,0,0,0,0
1735954,Downvotes,0,0,0,0,0,0,0,0
1622493,Downvotes,0,0,0,0,0,0,0,0
1828187,Downvotes,0,0,0,0,0,0,0,0
1575570,Downvotes,0,0,0,0,0,0,0,0
2071828,Downvotes,1.25,1,2,1.5,1.5,0.5,0.7071068,2
672135,Downvotes,0,0,0,0,0,0,0,0
422080,Downvotes,0,0,0,0,0,0,0,0
323871,Downvotes,0,0,0,0,0,0,0,0
1820286,Downvotes,0,0,0,0,0,0,0,0
1242311,Downvotes,0,0,0,0,0,0,0,0
1435741,Downvotes,0,0,0,0,0,0,0,0
1592160,Downvotes,0,0,0,0,0,0,0,0
1652451,Downvotes,0,0,0,0,0,0,0,0
265519,Downvotes,0,0,0,0,0,0,0,0
2092587,Downvotes,0,0,0,0,0,0,0,0
828193,Downvotes,0,0,0,0,0,0,0,0
2085316,Downvotes,0,0,0,0,0,0,0,0
1584167,Downvotes,0,0,0,0,0,0,0,0
1818045,Downvotes,0,0,0,0,0,0,0,0
20856,Downvotes,0,0,0,0,0,0,0,0
1218985,Downvotes,0,0,0,0,0,0,0,0
1235867,Downvotes,0,0,0,0,0,0,0,0
1041665,Downvotes,0,0,0,0,0,0,0,0
797049,Downvotes,0,0,0,0,0,0,0,0
181836,Downvotes,0,0,0,0,0,0,0,0
114251,Downvotes,0,0,0,0,0,0,0,0
1400768,Downvotes,0,0,0,0,0,0,0,0
774183,Downvotes,0,0,0,0,0,0,0,0
730769,Downvotes,1,1,1,1,1,0,0,1
1700667,Downvotes,0,0,0,0,0,0,0,0
1669464,Downvotes,0,0,0,0,0,0,0,0
1757545,Downvotes,0,0,0,0,0,0,0,0
980092,Downvotes,3,3,3,3,3,0,0,1
297641,Downvotes,0,0,0,0,0,0,0,0
556180,Downvotes,0,0,0,0,0,0,0,0
980153,Downvotes,0,0,0,0,0,0,0,0
1943380,Downvotes,0,0,0,0,0,0,0,0
1847857,Downvotes,0,0,0,0,0,0,0,0
1741671,Downvotes,0,0,0,0,0,0,0,0
1400897,Downvotes,0,0,0,0,0,0,0,0
1759845,Downvotes,0,0,0,0,0,0,0,0
712294,Downvotes,0,0,0,0,0,0,0,0
1053930,Downvotes,0,0,0,0,0,0,0,0
505722,Downvotes,0,0,0,0,0,0,0,0
985369,Downvotes,0,0,0,0,0,0,0,0
513340,Downvotes,0,0,0,0,0,0,0,0
132325,Downvotes,0,0,0,0,0,0,0,0
354495,Downvotes,0,0,0,0,0,0,0,0
677139,Downvotes,0,0,0,0,0,0,0,0
1306419,Downvotes,0,0,0,0,0,0,0,0
591182,Downvotes,0,0,0,0,0,0,0,0
472882,Downvotes,0,0,0,0,0,0,0,0
2024761,Downvotes,0,0,0,0,0,0,0,0
1258999,Downvotes,0,0,0,0,0,0,0,0
1561247,Downvotes,0,0,0,0,0,0,0,0
2129298,Downvotes,0,0,0,0,0,0,0,0
1193148,Downvotes,1,1,1,1,1,0,0,1
866930,Downvotes,0,0,0,0,0,0,0,0
2137903,Downvotes,0,0,0,0,0,0,0,0
1663253,Downvotes,0,0,0,0,0,0,0,0
1697575,Downvotes,0,0,0,0,0,0,0,0
1438660,Downvotes,0,0,0,0,0,0,0,0
2067704,Downvotes,0,0,0,0,0,0,0,0
1727569,Downvotes,0,0,0,0,0,0,0,0
826731,Downvotes,0,0,0,0,0,0,0,0
1071102,Downvotes,0,0,0,0,0,0,0,0
515034,Downvotes,0,0,0,0,0,0,0,0
1399620,Downvotes,0,0,0,0,0,0,0,0
624341,Downvotes,0,0,0,0,0,0,0,0
1329671,Downvotes,0,0,0,0,0,0,0,0
429733,Downvotes,0,0,0,0,0,0,0,0
732016,Downvotes,0,0,0,0,0,0,0,0
2159318,Downvotes,0,0,0,0,0,0,0,0
1201127,Downvotes,0,0,0,0,0,0,0,0
984823,Downvotes,0,0,0,0,0,0,0,0
1985744,Downvotes,0,0,0,0,0,0,0,0
2098224,Downvotes,0,0,0,0,0,0,0,0
2034991,Downvotes,0,0,0,0,0,0,0,0
2162911,Downvotes,0,0,0,0,0,0,0,0
1178781,Downvotes,0,0,0,0,0,0,0,0
1194067,Downvotes,0,0,0,0,0,0,0,0
1957932,Downvotes,0,0,0,0,0,0,0,0
1551233,Downvotes,0,0,0,0,0,0,0,0
1727092,Downvotes,0,0,0,0,0,0,0,0
860857,Downvotes,1,1,1,1,1,0,0,1
1092981,Downvotes,0,0,0,0,0,0,0,0
603742,Downvotes,0,0,0,0,0,0,0,0
1230668,Downvotes,0,0,0,0,0,0,0,0
1236099,Downvotes,0,0,0,0,0,0,0,0
2160391,Downvotes,0,0,0,0,0,0,0,0
814074,Downvotes,3,3,3,3,3,0,0,1
960778,Downvotes,0,0,0,0,0,0,0,0
1918282,Downvotes,0,0,0,0,0,0,0,0
2059970,Downvotes,0,0,0,0,0,0,0,0
1528610,Downvotes,0,0,0,0,0,0,0,0
1856423,Downvotes,0,0,0,0,0,0,0,0
1401257,Downvotes,0,0,0,0,0,0,0,0
1083957,Downvotes,0,0,0,0,0,0,0,0
1518255,Downvotes,0,0,0,0,0,0,0,0
1113392,Downvotes,3,3,3,3,3,0,0,1
516433,Downvotes,0,0,0,0,0,0,0,0
1824286,Downvotes,0,0,0,0,0,0,0,0
752527,Downvotes,0,0,0,0,0,0,0,0
341117,Downvotes,0,0,0,0,0,0,0,0
1292605,Downvotes,0,0,0,0,0,0,0,0
2200924,Downvotes,0,0,0,0,0,0,0,0
2126402,Downvotes,0,0,0,0,0,0,0,0
1986826,Downvotes,0,0,0,0,0,0,0,0
1604170,Downvotes,1,1,1,1,1,0,0,1
1236960,Downvotes,0,0,0,0,0,0,0,0
350491,Downvotes,0,0,0,0,0,0,0,0
1743852,Downvotes,0,0,0,0,0,0,0,0
2013044,Downvotes,0,0,0,0,0,0,0,0
376829,Downvotes,0,0,0,0,0,0,0,0
2095090,Downvotes,0,0,0,0,0,0,0,0
1396265,Downvotes,1,1,1,1,1,0,0,1
1480018,Downvotes,0,0,0,0,0,0,0,0
969833,Downvotes,0,0,0,0,0,0,0,0
1128737,Downvotes,0,0,0,0,0,0,0,0
583616,Downvotes,0,0,0,0,0,0,0,0
714969,Downvotes,1,1,1,1,1,0,0,1
2101242,Downvotes,0,0,0,0,0,0,0,0
237815,Downvotes,0,0,0,0,0,0,0,0
79450,Downvotes,0,0,0,0,0,0,0,0
1305930,Downvotes,0,0,0,0,0,0,0,0
1058787,Downvotes,0,0,0,0,0,0,0,0
1583860,Downvotes,0,0,0,0,0,0,0,0
1193808,Downvotes,0,0,0,0,0,0,0,0
347964,Downvotes,0,0,0,0,0,0,0,0
826532,Downvotes,0,0,0,0,0,0,0,0
1107536,Downvotes,0,0,0,0,0,0,0,0
403875,Downvotes,0,0,0,0,0,0,0,0
773730,Downvotes,0,0,0,0,0,0,0,0
2083523,Downvotes,1,1,1,1,1,0,0,1
2156943,Downvotes,0,0,0,0,0,0,0,0
1385728,Downvotes,0,0,0,0,0,0,0,0
1168654,Downvotes,0,0,0,0,0,0,0,0
982084,Downvotes,0,0,0,0,0,0,0,0
1850609,Downvotes,2,2,2,2,2,0,0,1
204665,Downvotes,0,0,0,0,0,0,0,0
1267168,Downvotes,0,0,0,0,0,0,0,0
1690982,Downvotes,0,0,0,0,0,0,0,0
1229455,Downvotes,0,0,0,0,0,0,0,0
1923055,Downvotes,1,1,1,1,1,0,0,1
1625196,Downvotes,0,0,0,0,0,0,0,0
1987514,Downvotes,0,0,0,0,0,0,0,0
838807,Downvotes,0,0,0,0,0,0,0,0
1105759,Downvotes,0,0,0,0,0,0,0,0
209427,Downvotes,0,0,0,0,0,0,0,0
2242355,Downvotes,0,0,0,0,0,0,0,0
1154689,Downvotes,1,1,1,1,1,0,0,1
1400204,Downvotes,0,0,0,0,0,0,0,0
1393766,Downvotes,0,0,0,0,0,0,0,0
1333975,Downvotes,0,0,0,0,0,0,0,0
183397,Downvotes,0,0,0,0,0,0,0,0
1228927,Downvotes,0,0,0,0,0,0,0,0
116509,Downvotes,0,0,0,0,0,0,0,0
985804,Downvotes,0,0,0,0,0,0,0,0
1240550,Downvotes,0,0,0,0,0,0,0,0
2281056,Downvotes,0,0,0,0,0,0,0,0
1638390,Downvotes,0,0,0,0,0,0,0,0
2236253,Downvotes,0,0,0,0,0,0,0,0
1033324,Downvotes,0,0,0,0,0,0,0,0
1327461,Downvotes,0,0,0,0,0,0,0,0
830964,Downvotes,0,0,0,0,0,0,0,0
1163607,Downvotes,0,0,0,0,0,0,0,0
1479414,Downvotes,1,1,1,1,1,0,0,1
2180290,Downvotes,0,0,0,0,0,0,0,0
1951882,Downvotes,0,0,0,0,0,0,0,0
1713149,Downvotes,1,1,1,1,1,0,0,1
747873,Downvotes,0,0,0,0,0,0,0,0
2304702,Downvotes,0,0,0,0,0,0,0,0
2304962,Downvotes,0,0,0,0,0,0,0,0
395202,Downvotes,0,0,0,0,0,0,0,0
2168879,Downvotes,0,0,0,0,0,0,0,0
1883212,Downvotes,0,0,0,0,0,0,0,0
1134705,Downvotes,0,0,0,0,0,0,0,0
548225,Downvotes,0,0,0,0,0,0,0,0
1374673,Downvotes,0,0,0,0,0,0,0,0
101151,Downvotes,0,0,0,0,0,0,0,0
2252830,Downvotes,0,0,0,0,0,0,0,0
1448419,Downvotes,0,0,0,0,0,0,0,0
2250097,Downvotes,0,0,0,0,0,0,0,0
898478,Downvotes,0,0,0,0,0,0,0,0
1296660,Downvotes,0,0,0,0,0,0,0,0
1919013,Downvotes,0,0,0,0,0,0,0,0
2317753,Downvotes,0,0,0,0,0,0,0,0
1568380,Downvotes,0,0,0,0,0,0,0,0
2160981,Downvotes,0,0,0,0,0,0,0,0
1401879,Downvotes,0,0,0,0,0,0,0,0
2183755,Downvotes,0,0,0,0,0,0,0,0
1454261,Downvotes,0,0,0,0,0,0,0,0
2189222,Downvotes,0,0,0,0,0,0,0,0
2313532,Downvotes,0,0,0,0,0,0,0,0
316075,Downvotes,0,0,0,0,0,0,0,0
545951,Downvotes,0,0,0,0,0,0,0,0
2299638,Downvotes,0,0,0,0,0,0,0,0
233211,Downvotes,0,0,0,0,0,0,0,0
2150274,Downvotes,1,1,1,1,1,0,0,1
1426891,Downvotes,0,0,0,0,0,0,0,0
109747,Downvotes,0,0,0,0,0,0,0,0
1471314,Downvotes,0,0,0,0,0,0,0,0
1906362,Downvotes,0,0,0,0,0,0,0,0
1536976,Downvotes,0,0,0,0,0,0,0,0
1892802,Downvotes,0,0,0,0,0,0,0,0
2036866,Downvotes,0,0,0,0,0,0,0,0
1796209,Downvotes,0,0,0,0,0,0,0,0
450534,Downvotes,0,0,0,0,0,0,0,0
1596545,Downvotes,0,0,0,0,0,0,0,0
1300958,Downvotes,0,0,0,0,0,0,0,0
1470374,Downvotes,0,0,0,0,0,0,0,0
1988693,Downvotes,0,0,0,0,0,0,0,0
832000,Downvotes,0,0,0,0,0,0,0,0
1162727,Downvotes,0,0,0,0,0,0,0,0
2129224,Downvotes,0,0,0,0,0,0,0,0
635687,Downvotes,1,1,1,1,1,0,0,1
481248,Downvotes,0,0,0,0,0,0,0,0
1143454,Downvotes,0,0,0,0,0,0,0,0
1177636,Downvotes,0,0,0,0,0,0,0,0
2351634,Downvotes,1,1,1,1,1,0,0,1
1328300,Downvotes,0,0,0,0,0,0,0,0
1804251,Downvotes,0,0,0,0,0,0,0,0
2073001,Downvotes,0,0,0,0,0,0,0,0
1676363,Downvotes,0,0,0,0,0,0,0,0
562970,Downvotes,0,0,0,0,0,0,0,0
1911388,Downvotes,0,0,0,0,0,0,0,0
2036372,Downvotes,0,0,0,0,0,0,0,0
948268,Downvotes,0,0,0,0,0,0,0,0
2299631,Downvotes,0,0,0,0,0,0,0,0
239084,Downvotes,0,0,0,0,0,0,0,0
2365494,Downvotes,0,0,0,0,0,0,0,0
1415993,Downvotes,0,0,0,0,0,0,0,0
1417782,Downvotes,0,0,0,0,0,0,0,0
2240706,Downvotes,0,0,0,0,0,0,0,0
803517,Downvotes,0,0,0,0,0,0,0,0
1565939,Downvotes,0,0,0,0,0,0,0,0
1890567,Downvotes,0,0,0,0,0,0,0,0
1568160,Downvotes,0,0,0,0,0,0,0,0
2346265,Downvotes,0,0,0,0,0,0,0,0
2218452,Downvotes,0,0,0,0,0,0,0,0
1723794,Downvotes,3,3,3,3,3,0,0,1
680154,Downvotes,0,0,0,0,0,0,0,0
1844263,Downvotes,0,0,0,0,0,0,0,0
1645332,Downvotes,2,2,2,2,2,0,0,1
1223693,Downvotes,0,0,0,0,0,0,0,0
2340612,Downvotes,0,0,0,0,0,0,0,0
1146721,Downvotes,0,0,0,0,0,0,0,0
2088822,Downvotes,0,0,0,0,0,0,0,0
1083951,Downvotes,0,0,0,0,0,0,0,0
715592,Downvotes,0,0,0,0,0,0,0,0
1539779,Downvotes,0,0,0,0,0,0,0,0
263895,Downvotes,0,0,0,0,0,0,0,0
2069587,Downvotes,0,0,0,0,0,0,0,0
2066336,Downvotes,0,0,0,0,0,0,0,0
991778,Downvotes,0,0,0,0,0,0,0,0
1275027,Downvotes,0,0,0,0,0,0,0,0
1833653,Downvotes,0,0,0,0,0,0,0,0
2218653,Downvotes,4,4,4,4,4,0,0,1
604478,Downvotes,0,0,0,0,0,0,0,0
61624,Downvotes,0,0,0,0,0,0,0,0
1320774,Downvotes,0,0,0,0,0,0,0,0
2314073,Downvotes,0,0,0,0,0,0,0,0
1784585,Downvotes,0,0,0,0,0,0,0,0
2174538,Downvotes,0,0,0,0,0,0,0,0
592228,Downvotes,0,0,0,0,0,0,0,0
695443,Downvotes,0,0,0,0,0,0,0,0
1589540,Downvotes,0,0,0,0,0,0,0,0
1460626,Downvotes,0,0,0,0,0,0,0,0
880434,Downvotes,0,0,0,0,0,0,0,0
2201254,Downvotes,1,1,1,1,1,0,0,1
2094087,Downvotes,0,0,0,0,0,0,0,0
805105,Downvotes,0,0,0,0,0,0,0,0
